Latitude,Longitude,Tsurfmx,Tsurfmn,Tsurfmx_Watt/m2,Tsurfmn_Watt/m2,AVG_Watt/m2,Lat_AVG_Tsurfmx_Watt/m2,Lat_AVG_Tsurfmn_Watt/m2,Lat_AVG_Watt/m2,Lat_Max_Tsurfmx_Watt/m2,Lat_Min_Tsurfmn_Watt/m2
-90.0,142.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,145.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,147.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,150.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,152.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,155.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,157.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,160.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,162.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,165.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,167.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,170.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,172.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,175.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,177.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,180.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,182.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,185.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,187.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,190.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,192.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,195.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,197.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,200.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,202.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,205.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,207.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,210.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,212.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,215.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,217.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,220.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,222.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,225.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,227.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,230.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,232.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,235.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,237.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,240.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,242.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,245.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,247.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,250.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,252.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,255.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,257.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,260.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,262.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,265.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,267.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,270.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,272.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,275.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,277.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,280.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,282.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,285.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,287.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,290.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,292.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,295.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,297.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,300.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,302.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,305.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,307.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,310.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,312.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,315.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,317.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,320.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,322.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,325.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,327.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,330.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,332.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,335.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,337.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,340.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,342.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,345.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,347.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,350.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,352.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,355.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,357.5,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,,,,,
-90.0,360.0,144.226,144.27,24.535105584458076,24.565059649943205,24.55008261720064,24.535105584458055,24.56505964994315,24.550082617200598,24.535105584458076,24.565059649943205
-85.0,0.0,148.582,149.588,27.636210725011335,28.392309371403087,28.014260048207213,,,,,
-85.0,2.5,150.697,152.156,29.243686708996616,30.39275201332908,29.818219361162846,,,,,
-85.0,5.0,152.812,154.723,30.920288331512392,32.49624692921766,31.70826763036503,,,,,
-85.0,7.5,154.094,156.136,31.971028754010366,33.69968895021616,32.83535885211326,,,,,
-85.0,10.0,155.052,157.163,32.77352733758354,34.59512760127755,33.68432746943054,,,,,
-85.0,12.5,155.701,157.904,33.325701754543246,35.252199756637204,34.28895075559022,,,,,
-85.0,15.0,156.118,158.357,33.68415148254385,35.65847439527218,34.67131293890802,,,,,
-85.0,17.5,156.485,158.778,34.00200702432759,36.03918860411426,35.02059781422092,,,,,
-85.0,20.0,156.698,159.097,34.187513059923155,36.32968713485214,35.25860009738765,,,,,
-85.0,22.5,156.912,159.417,34.37465338656815,36.622857248411854,35.49875531749,,,,,
-85.0,25.0,156.903,159.763,34.36676755847246,36.941840088516564,35.654303823494516,,,,,
-85.0,27.5,156.895,160.138,34.35975907261518,37.289906693944694,35.82483288327994,,,,,
-85.0,30.0,156.921,160.404,34.38254057170264,37.53828889023721,35.96041473096993,,,,,
-85.0,32.5,156.96,160.633,34.41673405908779,37.75311381515638,36.084923937122085,,,,,
-85.0,35.0,156.92,160.92,34.3816641507797,38.023648927962086,36.20265653937089,,,,,
-85.0,37.5,156.8,161.264,34.276615221831285,38.34982683760157,36.31322102971643,,,,,
-85.0,40.0,156.714,161.554,34.201478368827736,38.6264288122581,36.41395359054292,,,,,
-85.0,42.5,156.724,161.682,34.21020885930814,38.74898998540358,36.47959942235586,,,,,
-85.0,45.0,156.735,161.81,34.219814329247626,38.871842591243855,36.545828460245744,,,,,
-85.0,47.5,156.523,162.242,34.035046535710734,39.288627837915364,36.661837186813045,,,,,
-85.0,50.0,156.311,162.696,33.851027985913746,39.730240899484954,36.79063444269935,,,,,
-85.0,52.5,156.02,163.112,33.59965283677271,40.13814960176565,36.868901219269176,,,,,
-85.0,55.0,155.604,163.515,33.242733153955,40.53629862398782,36.88951588897141,,,,,
-85.0,57.5,155.416,163.725,33.082369235624924,40.74494090677444,36.913655071199685,,,,,
-85.0,60.0,155.454,163.743,33.11473633214299,40.762861930250345,36.93879913119667,,,,,
-85.0,62.5,155.454,163.769,33.11473633214299,40.78875828896559,36.95174731055429,,,,,
-85.0,65.0,155.336,163.825,33.01430554200458,40.844576968263446,36.92944125513401,,,,,
-85.0,67.5,155.217,163.972,32.913255171020324,40.991373584888095,36.95231437795421,,,,,
-85.0,70.0,155.138,164.253,32.84629954743153,41.27308556058413,37.059692554007825,,,,,
-85.0,72.5,154.994,164.534,32.724516727660145,41.55624709033305,37.1403819089966,,,,,
-85.0,75.0,154.92,164.725,32.662065780284436,41.749546344412735,37.205806062348586,,,,,
-85.0,77.5,154.887,164.887,32.63424487076021,41.91402436201631,37.27413461638827,,,,,
-85.0,80.0,154.91,165.001,32.65363332393561,42.03005913508664,37.34184622951112,,,,,
-85.0,82.5,154.992,165.068,32.722827687654416,42.09836731805573,37.41059750285507,,,,,
-85.0,85.0,155.105,165.132,32.818361013109545,42.16369464637521,37.49102782974238,,,,,
-85.0,87.5,155.31,165.188,32.99220747181213,42.22091840093513,37.606562936373635,,,,,
-85.0,90.0,155.515,165.243,33.166743696270515,42.27717697960531,37.721960337937915,,,,,
-85.0,92.5,155.814,165.492,33.4225516355536,42.532578667455425,37.977565151504514,,,,,
-85.0,95.0,156.112,165.806,33.678973520794194,42.85629915123791,38.267636336016054,,,,,
-85.0,97.5,156.105,165.829,33.67293331995054,42.88008357393461,38.27650844694257,,,,,
-85.0,100.0,155.997,165.736,33.57984457762591,42.783972656370246,38.18190861699808,,,,,
-85.0,102.5,155.803,165.587,33.41311450827234,42.630325399271065,38.02171995377171,,,,,
-85.0,105.0,155.546,165.38,33.193197132265745,42.41755642707616,37.80537677967095,,,,,
-85.0,107.5,155.315,165.204,32.996456238886594,42.23727873821185,37.61686748854922,,,,,
-85.0,110.0,155.167,165.118,32.87086631531205,42.14939780115299,37.51013205823252,,,,,
-85.0,112.5,155.018,165.033,32.74479030831868,42.062673560506646,37.40373193441266,,,,,
-85.0,115.0,155.04,165.013,32.76338269774072,42.042287321173355,37.402835009457036,,,,,
-85.0,117.5,155.062,164.993,32.7819830035645,42.021908493086485,37.40194574832549,,,,,
-85.0,120.0,155.102,164.989,32.81582203044265,42.0178336166606,37.41682782355163,,,,,
-85.0,122.5,155.149,164.99,32.8556163550372,42.01885230798243,37.43723433150981,,,,,
-85.0,125.0,155.221,165.051,32.91664804963265,42.081027514007225,37.49883778181994,,,,,
-85.0,127.5,155.318,165.161,32.9990056961009,42.193321109698765,37.59616340289983,,,,,
-85.0,130.0,155.417,165.286,33.08322069721271,42.321200105041264,37.70221040112699,,,,,
-85.0,132.5,155.504,165.455,33.15736079497072,42.4945544070495,37.82595760101011,,,,,
-85.0,135.0,155.591,165.623,33.23162543494775,42.667410249389896,37.949517842168824,,,,,
-85.0,137.5,155.561,165.685,33.20600286133424,42.73133531365393,37.968669087494085,,,,,
-85.0,140.0,155.532,165.747,33.18124846049999,42.79533218126935,37.98829032088467,,,,,
-85.0,142.5,155.529,165.755,33.17868845059014,42.803595074597915,37.991141762594026,,,,,
-85.0,145.0,155.534,165.745,33.182955216073715,42.79326664487485,37.98811093047428,,,,,
-85.0,147.5,155.552,165.716,33.198318979348386,42.76332476868392,37.98082187401616,,,,,
-85.0,150.0,155.582,165.669,33.22393710645689,42.71483165103937,37.96938437874813,,,,,
-85.0,152.5,155.598,165.602,33.23760616845757,42.64577448103509,37.94169032474633,,,,,
-85.0,155.0,155.571,165.562,33.214542072291714,42.60458625790928,37.9095641651005,,,,,
-85.0,157.5,155.545,165.566,33.19234354870752,42.60870373706816,37.90052364288784,,,,,
-85.0,160.0,155.528,165.587,33.177835146872894,42.630325399271065,37.90408027307198,,,,,
-85.0,162.5,155.472,165.607,33.13007640160294,42.650925107949924,37.89050075477643,,,,,
-85.0,165.0,155.363,165.652,33.03726528561503,42.69730174803083,37.86728351682293,,,,,
-85.0,167.5,155.237,165.704,32.93022218732341,42.75093962396139,37.8405809056424,,,,,
-85.0,170.0,155.175,165.708,32.877645779193955,42.755067706578465,37.816356742886214,,,,,
-85.0,172.5,155.177,165.662,32.87934080900717,42.7076128020957,37.793476805551435,,,,,
-85.0,175.0,155.198,165.64,32.89714257937578,42.684930947822814,37.791036763599294,,,,,
-85.0,177.5,155.273,165.688,32.96077934678114,42.734430282727246,37.84760481475419,,,,,
-85.0,180.0,155.348,165.735,33.024508394566375,42.78294008443804,37.90372423950221,,,,,
-85.0,182.5,155.421,165.746,33.08662670792441,42.79429940372555,37.94046305582498,,,,,
-85.0,185.0,155.494,165.758,33.14883261240176,42.8066939680594,37.977763290230584,,,,,
-85.0,187.5,155.555,165.625,33.20088012515638,42.66947122802735,37.93517567659187,,,,,
-85.0,190.0,155.563,165.443,33.20771057178843,42.48222769152414,37.844969131656285,,,,,
-85.0,192.5,155.512,165.266,33.164184525721694,42.300719958253005,37.732452241987346,,,,,
-85.0,195.0,155.439,165.095,33.101957010786975,42.12591802032213,37.613937515554554,,,,,
-85.0,197.5,155.357,165.063,33.03216208577608,42.09326681952385,37.56271445264996,,,,,
-85.0,200.0,155.251,165.064,32.942103001309995,42.094286882150634,37.518194941730314,,,,,
-85.0,202.5,155.145,165.064,32.85222819570464,42.094286882150634,37.47325753892764,,,,,
